starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 21:04:43 2023	1682903083	1	294	295	250
Sun Apr 30 21:04:43 2023	1682903083	1	295	296	217
Sun Apr 30 21:04:46 2023	1682903086	1	295	296	273
Sun Apr 30 21:04:43 2023	1682903083	1	295	296	255
Sun Apr 30 21:04:43 2023	1682903083	1	295	296	236
Sun Apr 30 21:04:43 2023	1682903083	0	296	296	230
Sun Apr 30 21:04:43 2023	1682903083	1	296	297	214
Sun Apr 30 21:04:43 2023	1682903083	1	296	297	250
Sun Apr 30 21:04:46 2023	1682903086	0	297	297	266
Sun Apr 30 21:04:43 2023	1682903083	1	296	297	231
Sun Apr 30 21:04:43 2023	1682903083	1	296	297	234
Sun Apr 30 21:04:43 2023	1682903083	1	296	297	234
Sun Apr 30 21:04:43 2023	1682903083	1	296	297	248
Sun Apr 30 21:04:43 2023	1682903083	1	297	298	257
Sun Apr 30 21:04:44 2023	1682903084	6	292	298	285
Sun Apr 30 21:04:46 2023	1682903086	1	298	298	229
Sun Apr 30 21:04:43 2023	1682903083	0	299	299	221
Sun Apr 30 21:04:43 2023	1682903083	1	298	299	250
Sun Apr 30 21:04:43 2023	1682903083	0	300	300	285
Sun Apr 30 21:04:43 2023	1682903083	1	299	300	265
Sun Apr 30 21:04:43 2023	1682903083	1	299	300	251
Sun Apr 30 21:04:43 2023	1682903083	1	299	300	251
Sun Apr 30 21:04:43 2023	1682903083	1	299	300	245
Sun Apr 30 21:04:46 2023	1682903086	0	300	300	210
Sun Apr 30 21:04:43 2023	1682903083	1	300	301	286
Sun Apr 30 21:04:46 2023	1682903086	1	300	301	204
Sun Apr 30 21:04:43 2023	1682903083	1	300	301	273
Sun Apr 30 21:04:46 2023	1682903086	2	299	301	199
Sun Apr 30 21:04:43 2023	1682903083	0	301	301	266
Sun Apr 30 21:04:43 2023	1682903083	1	300	301	263
Sun Apr 30 21:04:43 2023	1682903083	1	300	301	277
Sun Apr 30 21:04:43 2023	1682903083	1	300	301	197
Sun Apr 30 21:04:43 2023	1682903083	1	300	301	257
Sun Apr 30 21:04:43 2023	1682903083	1	300	301	257
Sun Apr 30 21:04:43 2023	1682903083	1	300	301	257
Sun Apr 30 21:04:43 2023	1682903083	0	301	301	260
Sun Apr 30 21:04:43 2023	1682903083	0	301	301	266
Sun Apr 30 21:04:46 2023	1682903086	1	301	302	290
Sun Apr 30 21:04:43 2023	1682903083	0	302	302	265
Sun Apr 30 21:04:43 2023	1682903083	0	302	302	194
Sun Apr 30 21:04:43 2023	1682903083	1	301	302	233
Sun Apr 30 21:04:43 2023	1682903083	1	301	302	280
Sun Apr 30 21:04:43 2023	1682903083	1	301	302	271
Sun Apr 30 21:04:44 2023	1682903084	2	301	302	216
Sun Apr 30 21:04:44 2023	1682903084	1	301	302	219
Sun Apr 30 21:04:44 2023	1682903084	1	301	302	215
Sun Apr 30 21:04:43 2023	1682903083	1	302	303	271
Sun Apr 30 21:04:46 2023	1682903086	1	302	303	271
Sun Apr 30 21:04:43 2023	1682903083	1	302	303	214
Sun Apr 30 21:04:43 2023	1682903083	1	302	303	261
Sun Apr 30 21:04:46 2023	1682903086	0	304	304	303
Sun Apr 30 21:04:46 2023	1682903086	0	304	304	268
Sun Apr 30 21:04:46 2023	1682903086	1	303	304	272
Sun Apr 30 21:04:43 2023	1682903083	1	303	304	248
Sun Apr 30 21:04:45 2023	1682903085	1	303	304	215
Sun Apr 30 21:04:44 2023	1682903084	1	303	304	218
Sun Apr 30 21:04:44 2023	1682903084	1	303	304	222
Sun Apr 30 21:04:44 2023	1682903084	1	304	305	221
Sun Apr 30 21:04:43 2023	1682903083	1	305	306	249
Sun Apr 30 21:04:43 2023	1682903083	1	305	306	249
Sun Apr 30 21:04:46 2023	1682903086	0	306	306	268
Sun Apr 30 21:04:43 2023	1682903083	1	305	306	251
Sun Apr 30 21:04:43 2023	1682903083	0	306	306	228
Sun Apr 30 21:04:44 2023	1682903084	0	306	306	225
Sun Apr 30 21:04:44 2023	1682903084	1	305	306	223
Sun Apr 30 21:04:45 2023	1682903085	1	306	307	255
Sun Apr 30 21:04:46 2023	1682903086	1	306	307	280
