starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 20:51:15 2023	1682902275	0	27180	27180	27179
Sun Apr 30 20:49:54 2023	1682902194	1	27179	27181	27179
Sun Apr 30 20:51:15 2023	1682902275	1	27180	27181	27180
Sun Apr 30 20:51:15 2023	1682902275	1	27181	27182	27180
Sun Apr 30 20:51:12 2023	1682902272	1	27188	27189	27188
Sun Apr 30 20:51:57 2023	1682902317	0	27190	27190	27190
Sun Apr 30 20:49:52 2023	1682902192	0	27190	27190	27189
Sun Apr 30 20:51:16 2023	1682902276	0	27190	27190	27189
Sun Apr 30 20:51:57 2023	1682902317	0	27190	27190	27190
Sun Apr 30 20:51:11 2023	1682902271	0	27190	27190	27190
Sun Apr 30 20:52:00 2023	1682902320	1	27189	27190	27188
Sun Apr 30 20:49:54 2023	1682902194	1	27191	27192	27190
Sun Apr 30 20:50:06 2023	1682902206	1	27192	27193	27192
Sun Apr 30 20:51:13 2023	1682902273	0	27197	27197	27197
Sun Apr 30 20:50:05 2023	1682902205	0	27199	27199	27198
Sun Apr 30 20:50:03 2023	1682902203	1	27198	27199	27198
Sun Apr 30 20:51:55 2023	1682902315	0	27200	27200	27200
Sun Apr 30 20:51:16 2023	1682902276	0	27200	27200	27200
Sun Apr 30 20:50:15 2023	1682902215	0	27200	27200	27199
Sun Apr 30 20:51:14 2023	1682902274	0	27200	27200	27199
Sun Apr 30 20:50:07 2023	1682902207	1	27199	27200	27199
Sun Apr 30 20:52:06 2023	1682902326	0	27200	27200	27199
Sun Apr 30 20:49:52 2023	1682902192	1	27199	27200	27198
Sun Apr 30 20:51:56 2023	1682902316	1	27199	27200	27199
Sun Apr 30 20:49:54 2023	1682902194	1	27199	27200	27198
Sun Apr 30 20:52:00 2023	1682902320	1	27199	27200	27199
Sun Apr 30 20:50:14 2023	1682902214	1	27200	27201	27199
Sun Apr 30 20:51:10 2023	1682902270	0	27201	27201	27201
Sun Apr 30 20:51:16 2023	1682902276	1	27200	27201	27200
Sun Apr 30 20:50:04 2023	1682902204	0	27202	27202	27200
Sun Apr 30 20:49:56 2023	1682902196	0	27204	27204	27203
Sun Apr 30 20:51:56 2023	1682902316	1	27204	27205	27204
Sun Apr 30 20:51:57 2023	1682902317	0	27206	27206	27205
Sun Apr 30 20:50:04 2023	1682902204	0	27206	27206	27206
Sun Apr 30 20:50:02 2023	1682902202	0	27206	27206	27205
Sun Apr 30 20:51:59 2023	1682902319	0	27209	27209	27208
Sun Apr 30 20:50:13 2023	1682902213	1	27208	27209	27208
Sun Apr 30 20:50:14 2023	1682902214	1	27208	27209	27208
Sun Apr 30 20:51:58 2023	1682902318	0	27209	27209	27208
Sun Apr 30 20:51:17 2023	1682902277	1	27208	27209	27208
Sun Apr 30 20:49:57 2023	1682902197	1	27209	27210	27207
Sun Apr 30 20:50:01 2023	1682902201	0	27210	27210	27210
Sun Apr 30 20:51:11 2023	1682902271	1	27209	27210	27209
Sun Apr 30 20:51:59 2023	1682902319	1	27209	27210	27209
Sun Apr 30 20:49:43 2023	1682902183	1	27209	27210	27209
Sun Apr 30 20:52:07 2023	1682902327	0	27210	27210	27209
Sun Apr 30 20:50:04 2023	1682902204	0	27210	27210	27210
Sun Apr 30 20:50:13 2023	1682902213	0	27210	27210	27208
Sun Apr 30 20:51:59 2023	1682902319	1	27209	27210	27209
Sun Apr 30 20:49:44 2023	1682902184	0	27210	27210	27209
Sun Apr 30 20:49:55 2023	1682902195	1	27209	27210	27209
Sun Apr 30 20:49:53 2023	1682902193	1	27209	27210	27208
Sun Apr 30 20:50:10 2023	1682902210	0	27210	27210	27208
Sun Apr 30 20:51:17 2023	1682902277	1	27209	27210	27209
Sun Apr 30 20:51:14 2023	1682902274	1	27210	27211	27209
Sun Apr 30 20:50:02 2023	1682902202	0	27211	27211	27211
Sun Apr 30 20:50:03 2023	1682902203	0	27213	27213	27213
Sun Apr 30 20:51:14 2023	1682902274	1	27212	27213	27211
Sun Apr 30 20:50:14 2023	1682902214	1	27212	27214	27212
Sun Apr 30 20:51:58 2023	1682902318	1	27213	27214	27213
Sun Apr 30 20:51:12 2023	1682902272	1	27216	27217	27215
Sun Apr 30 20:49:43 2023	1682902183	0	27218	27218	27218
Sun Apr 30 20:49:55 2023	1682902195	0	27219	27219	27219
Sun Apr 30 20:51:55 2023	1682902315	0	27219	27219	27219
Sun Apr 30 20:49:53 2023	1682902193	0	27219	27219	27218
Sun Apr 30 20:49:54 2023	1682902194	1	27218	27219	27218
Sun Apr 30 20:52:07 2023	1682902327	1	27219	27219	27214
Sun Apr 30 20:51:12 2023	1682902272	0	27219	27219	27219
Sun Apr 30 20:49:42 2023	1682902182	1	27218	27219	27217
Sun Apr 30 20:50:16 2023	1682902216	1	27219	27220	27219
Sun Apr 30 20:49:57 2023	1682902197	1	27219	27220	27219
Sun Apr 30 20:49:57 2023	1682902197	0	27220	27220	27220
Sun Apr 30 20:49:45 2023	1682902185	1	27219	27220	27219
Sun Apr 30 20:49:53 2023	1682902193	1	27219	27220	27219
Sun Apr 30 20:49:55 2023	1682902195	0	27220	27220	27219
Sun Apr 30 20:49:52 2023	1682902192	1	27219	27220	27219
Sun Apr 30 20:50:12 2023	1682902212	1	27219	27220	27219
Sun Apr 30 20:51:11 2023	1682902271	0	27220	27220	27219
Sun Apr 30 20:50:05 2023	1682902205	1	27219	27220	27219
Sun Apr 30 20:49:42 2023	1682902182	1	27219	27220	27219
Sun Apr 30 20:49:56 2023	1682902196	0	27220	27220	27219
Sun Apr 30 20:50:12 2023	1682902212	0	27220	27220	27220
Sun Apr 30 20:49:42 2023	1682902182	1	27220	27221	27220
Sun Apr 30 20:49:45 2023	1682902185	1	27223	27224	27221
Sun Apr 30 20:50:06 2023	1682902206	1	27223	27224	27222
Sun Apr 30 20:49:56 2023	1682902196	1	27224	27225	27223
Sun Apr 30 20:51:13 2023	1682902273	1	27227	27228	27227
Sun Apr 30 20:51:58 2023	1682902318	0	27228	27228	27228
Sun Apr 30 20:50:06 2023	1682902206	0	27229	27229	27229
Sun Apr 30 20:49:44 2023	1682902184	0	27229	27229	27228
Sun Apr 30 20:50:05 2023	1682902205	0	27229	27229	27229
Sun Apr 30 20:50:10 2023	1682902210	1	27228	27229	27228
Sun Apr 30 20:49:57 2023	1682902197	1	27228	27229	27228
Sun Apr 30 20:49:49 2023	1682902189	0	27230	27230	27230
Sun Apr 30 20:50:00 2023	1682902200	1	27229	27230	27229
Sun Apr 30 20:51:57 2023	1682902317	0	27230	27230	27230
Sun Apr 30 20:50:06 2023	1682902206	1	27229	27230	27229
Sun Apr 30 20:49:53 2023	1682902193	0	27230	27230	27229
Sun Apr 30 20:49:49 2023	1682902189	0	27230	27230	27229
Sun Apr 30 20:50:03 2023	1682902203	0	27230	27230	27229
Sun Apr 30 20:51:17 2023	1682902277	0	27230	27230	27228
Sun Apr 30 20:50:15 2023	1682902215	1	27229	27230	27229
Sun Apr 30 20:49:43 2023	1682902183	1	27229	27230	27228
Sun Apr 30 20:50:13 2023	1682902213	0	27230	27230	27228
Sun Apr 30 20:50:03 2023	1682902203	0	27231	27231	27231
Sun Apr 30 20:49:40 2023	1682902180	1	27231	27232	27231
Sun Apr 30 20:50:09 2023	1682902209	1	27231	27232	27231
Sun Apr 30 20:50:11 2023	1682902211	1	27232	27233	27232
Sun Apr 30 20:50:17 2023	1682902217	0	27234	27234	27234
Sun Apr 30 20:51:13 2023	1682902273	1	27233	27234	27233
Sun Apr 30 20:51:58 2023	1682902318	1	27236	27236	27235
Sun Apr 30 20:50:07 2023	1682902207	1	27237	27238	27237
Sun Apr 30 20:50:15 2023	1682902215	0	27238	27238	27237
Sun Apr 30 20:51:52 2023	1682902312	1	27238	27239	27238
Sun Apr 30 20:51:54 2023	1682902314	0	27239	27239	27239
Sun Apr 30 20:51:17 2023	1682902277	1	27238	27239	27238
Sun Apr 30 20:49:39 2023	1682902179	0	27239	27239	27239
Sun Apr 30 20:50:05 2023	1682902205	0	27239	27239	27239
Sun Apr 30 20:51:18 2023	1682902278	0	27239	27239	27239
Sun Apr 30 20:49:41 2023	1682902181	1	27238	27239	27238
Sun Apr 30 20:52:06 2023	1682902326	0	27239	27239	27239
Sun Apr 30 20:51:53 2023	1682902313	0	27240	27240	27240
Sun Apr 30 20:49:45 2023	1682902185	0	27240	27240	27240
Sun Apr 30 20:49:39 2023	1682902179	0	27240	27240	27240
Sun Apr 30 20:50:18 2023	1682902218	0	27240	27240	27239
Sun Apr 30 20:49:59 2023	1682902199	1	27239	27240	27238
Sun Apr 30 20:49:41 2023	1682902181	0	27240	27240	27240
Sun Apr 30 20:49:56 2023	1682902196	1	27239	27240	27239
Sun Apr 30 20:51:13 2023	1682902273	0	27240	27240	27239
Sun Apr 30 20:49:51 2023	1682902191	1	27239	27240	27238
Sun Apr 30 20:50:07 2023	1682902207	1	27239	27240	27239
Sun Apr 30 20:49:43 2023	1682902183	0	27241	27241	27240
Sun Apr 30 20:51:00 2023	1682902260	0	27242	27242	27241
Sun Apr 30 20:49:58 2023	1682902198	1	27241	27242	27241
Sun Apr 30 20:49:48 2023	1682902188	0	27242	27242	27240
Sun Apr 30 20:50:17 2023	1682902217	1	27241	27242	27241
Sun Apr 30 20:49:47 2023	1682902187	1	27241	27242	27241
Sun Apr 30 20:49:52 2023	1682902192	0	27245	27245	27245
Sun Apr 30 20:51:49 2023	1682902309	0	27245	27245	27245
Sun Apr 30 20:51:54 2023	1682902314	4	27242	27246	27242
Sun Apr 30 20:49:41 2023	1682902181	1	27246	27246	27246
Sun Apr 30 20:50:16 2023	1682902216	1	27245	27246	27244
Sun Apr 30 20:50:17 2023	1682902217	0	27247	27247	27247
Sun Apr 30 20:51:05 2023	1682902265	1	27246	27247	27246
Sun Apr 30 20:50:13 2023	1682902213	0	27247	27247	27247
Sun Apr 30 20:49:44 2023	1682902184	1	27246	27247	27246
Sun Apr 30 20:51:10 2023	1682902270	1	27247	27248	27247
Sun Apr 30 20:51:56 2023	1682902316	1	27247	27248	27247
Sun Apr 30 20:49:58 2023	1682902198	0	27249	27249	27249
Sun Apr 30 20:51:09 2023	1682902269	0	27249	27249	27249
Sun Apr 30 20:49:49 2023	1682902189	1	27248	27249	27248
Sun Apr 30 20:50:01 2023	1682902201	0	27249	27249	27238
Sun Apr 30 20:51:09 2023	1682902269	0	27249	27249	27249
Sun Apr 30 20:51:55 2023	1682902315	0	27249	27249	27249
Sun Apr 30 20:49:42 2023	1682902182	0	27249	27249	27249
Sun Apr 30 20:50:01 2023	1682902201	1	27248	27249	27248
Sun Apr 30 20:51:50 2023	1682902310	1	27249	27250	27249
Sun Apr 30 20:51:09 2023	1682902269	0	27250	27250	27250
Sun Apr 30 20:50:16 2023	1682902216	0	27250	27250	27250
Sun Apr 30 20:49:40 2023	1682902180	0	27250	27250	27250
Sun Apr 30 20:51:53 2023	1682902313	0	27250	27250	27249
Sun Apr 30 20:50:09 2023	1682902209	0	27250	27250	27250
Sun Apr 30 20:50:12 2023	1682902212	0	27250	27250	27249
Sun Apr 30 20:50:18 2023	1682902218	0	27250	27250	27250
Sun Apr 30 20:50:02 2023	1682902202	1	27249	27250	27249
Sun Apr 30 20:51:48 2023	1682902308	1	27249	27250	27249
Sun Apr 30 20:50:09 2023	1682902209	1	27249	27250	27249
Sun Apr 30 20:49:51 2023	1682902191	1	27249	27250	27248
Sun Apr 30 20:51:51 2023	1682902311	0	27250	27250	27248
Sun Apr 30 20:50:02 2023	1682902202	1	27249	27250	27249
Sun Apr 30 20:51:50 2023	1682902310	0	27251	27251	27250
Sun Apr 30 20:50:09 2023	1682902209	1	27250	27251	27250
Sun Apr 30 20:50:07 2023	1682902207	1	27250	27251	27249
Sun Apr 30 20:49:40 2023	1682902180	1	27250	27251	27250
Sun Apr 30 20:51:11 2023	1682902271	0	27251	27251	27249
Sun Apr 30 20:50:10 2023	1682902210	1	27251	27252	27251
Sun Apr 30 20:51:08 2023	1682902268	1	27251	27252	27251
Sun Apr 30 20:50:11 2023	1682902211	1	27251	27252	27251
Sun Apr 30 20:49:40 2023	1682902180	1	27252	27253	27252
Sun Apr 30 20:49:46 2023	1682902186	1	27252	27253	27251
Sun Apr 30 20:51:09 2023	1682902269	1	27253	27254	27253
Sun Apr 30 20:52:07 2023	1682902327	1	27255	27256	27254
Sun Apr 30 20:51:05 2023	1682902265	1	27257	27258	27257
Sun Apr 30 20:51:49 2023	1682902309	0	27259	27259	27259
Sun Apr 30 20:50:18 2023	1682902218	1	27258	27259	27258
Sun Apr 30 20:51:10 2023	1682902270	0	27259	27259	27259
Sun Apr 30 20:51:51 2023	1682902311	1	27259	27259	27259
Sun Apr 30 20:50:00 2023	1682902200	1	27258	27259	27250
Sun Apr 30 20:51:49 2023	1682902309	0	27259	27259	27249
Sun Apr 30 20:49:47 2023	1682902187	1	27258	27259	27258
Sun Apr 30 20:51:54 2023	1682902314	1	27259	27260	27259
Sun Apr 30 20:49:48 2023	1682902188	0	27260	27260	27259
Sun Apr 30 20:50:27 2023	1682902227	1	27259	27260	27259
Sun Apr 30 20:50:26 2023	1682902226	0	27260	27260	27260
Sun Apr 30 20:50:28 2023	1682902228	0	27260	27260	27260
Sun Apr 30 20:50:18 2023	1682902218	0	27260	27260	27259
Sun Apr 30 20:49:51 2023	1682902191	0	27260	27260	27259
Sun Apr 30 20:49:50 2023	1682902190	8	27252	27260	27251
Sun Apr 30 20:50:26 2023	1682902226	1	27259	27260	27258
Sun Apr 30 20:50:27 2023	1682902227	1	27259	27260	27259
Sun Apr 30 20:50:29 2023	1682902229	1	27259	27260	27259
Sun Apr 30 20:50:19 2023	1682902219	1	27259	27260	27259
Sun Apr 30 20:52:07 2023	1682902327	1	27260	27261	27259
Sun Apr 30 20:50:10 2023	1682902210	1	27260	27261	27260
Sun Apr 30 20:51:01 2023	1682902261	0	27261	27261	27261
Sun Apr 30 20:50:08 2023	1682902208	1	27260	27261	27260
Sun Apr 30 20:50:56 2023	1682902256	1	27261	27262	27260
Sun Apr 30 20:52:06 2023	1682902326	1	27261	27262	27261
Sun Apr 30 20:49:59 2023	1682902199	0	27266	27266	27265
Sun Apr 30 20:49:45 2023	1682902185	1	27266	27267	27266
Sun Apr 30 20:50:08 2023	1682902208	0	27267	27267	27266
Sun Apr 30 20:51:48 2023	1682902308	1	27266	27267	27266
Sun Apr 30 20:51:50 2023	1682902310	0	27268	27268	27250
Sun Apr 30 20:51:48 2023	1682902308	1	27268	27269	27268
Sun Apr 30 20:51:51 2023	1682902311	1	27268	27269	27268
Sun Apr 30 20:51:49 2023	1682902309	1	27268	27269	27268
Sun Apr 30 20:51:53 2023	1682902313	0	27270	27270	27270
Sun Apr 30 20:49:46 2023	1682902186	0	27270	27270	27270
Sun Apr 30 20:50:00 2023	1682902200	0	27270	27270	27270
Sun Apr 30 20:51:46 2023	1682902306	1	27269	27270	27269
Sun Apr 30 20:49:48 2023	1682902188	0	27270	27270	27270
Sun Apr 30 20:52:09 2023	1682902329	1	27269	27270	27269
Sun Apr 30 20:50:11 2023	1682902211	1	27269	27270	27268
Sun Apr 30 20:49:59 2023	1682902199	1	27269	27270	27269
Sun Apr 30 20:49:59 2023	1682902199	1	27269	27270	27269
Sun Apr 30 20:51:55 2023	1682902315	1	27269	27270	27269
Sun Apr 30 20:49:50 2023	1682902190	1	27269	27270	27269
Sun Apr 30 20:50:56 2023	1682902256	0	27270	27270	27269
Sun Apr 30 20:51:51 2023	1682902311	1	27269	27270	27269
Sun Apr 30 20:49:38 2023	1682902178	1	27270	27271	27269
Sun Apr 30 20:50:00 2023	1682902200	1	27270	27271	27270
Sun Apr 30 20:52:08 2023	1682902328	1	27270	27271	27269
Sun Apr 30 20:51:54 2023	1682902314	1	27270	27271	27270
Sun Apr 30 20:49:50 2023	1682902190	1	27273	27274	27272
Sun Apr 30 20:50:12 2023	1682902212	1	27274	27275	27274
Sun Apr 30 20:52:08 2023	1682902328	0	27277	27277	27276
Sun Apr 30 20:51:04 2023	1682902264	1	27276	27277	27276
Sun Apr 30 20:49:39 2023	1682902179	1	27276	27277	27275
Sun Apr 30 20:49:39 2023	1682902179	0	27277	27277	27276
Sun Apr 30 20:51:07 2023	1682902267	1	27277	27278	27277
Sun Apr 30 20:49:47 2023	1682902187	1	27277	27278	27277
Sun Apr 30 20:50:30 2023	1682902230	1	27278	27279	27277
Sun Apr 30 20:50:29 2023	1682902229	1	27278	27279	27278
Sun Apr 30 20:50:59 2023	1682902259	0	27279	27279	27279
Sun Apr 30 20:51:08 2023	1682902268	0	27279	27279	27279
Sun Apr 30 20:49:38 2023	1682902178	0	27279	27279	27279
Sun Apr 30 20:51:46 2023	1682902306	1	27279	27280	27279
Sun Apr 30 20:51:00 2023	1682902260	1	27279	27280	27279
Sun Apr 30 20:51:46 2023	1682902306	1	27279	27280	27279
Sun Apr 30 20:51:06 2023	1682902266	1	27279	27280	27279
Sun Apr 30 20:50:08 2023	1682902208	1	27279	27280	27279
Sun Apr 30 20:50:26 2023	1682902226	1	27279	27280	27279
Sun Apr 30 20:51:52 2023	1682902312	1	27279	27280	27279
Sun Apr 30 20:50:17 2023	1682902217	1	27279	27280	27278
Sun Apr 30 20:49:48 2023	1682902188	1	27280	27281	27279
Sun Apr 30 20:50:27 2023	1682902227	1	27280	27281	27279
Sun Apr 30 20:50:52 2023	1682902252	1	27280	27281	27279
Sun Apr 30 20:50:19 2023	1682902219	1	27280	27281	27280
Sun Apr 30 20:50:30 2023	1682902230	0	27282	27282	27281
Sun Apr 30 20:50:25 2023	1682902225	0	27283	27283	27283
Sun Apr 30 20:50:30 2023	1682902230	1	27285	27286	27285
Sun Apr 30 20:50:27 2023	1682902227	1	27287	27288	27287
Sun Apr 30 20:50:26 2023	1682902226	1	27288	27289	27287
Sun Apr 30 20:51:47 2023	1682902307	0	27289	27289	27289
Sun Apr 30 20:50:59 2023	1682902259	1	27288	27289	27288
Sun Apr 30 20:50:28 2023	1682902228	1	27288	27289	27288
Sun Apr 30 20:51:03 2023	1682902263	0	27289	27289	27289
Sun Apr 30 20:51:06 2023	1682902266	1	27289	27290	27288
Sun Apr 30 20:51:02 2023	1682902262	0	27290	27290	27289
Sun Apr 30 20:51:04 2023	1682902264	3	27287	27290	27287
Sun Apr 30 20:51:01 2023	1682902261	0	27290	27290	27290
Sun Apr 30 20:49:46 2023	1682902186	1	27289	27290	27289
Sun Apr 30 20:51:52 2023	1682902312	1	27289	27290	27288
Sun Apr 30 20:51:52 2023	1682902312	1	27289	27290	27288
Sun Apr 30 20:51:02 2023	1682902262	1	27289	27290	27289
Sun Apr 30 20:50:59 2023	1682902259	1	27289	27290	27289
Sun Apr 30 20:52:09 2023	1682902329	1	27289	27290	27289
Sun Apr 30 20:50:59 2023	1682902259	1	27289	27290	27288
Sun Apr 30 20:50:58 2023	1682902258	1	27289	27290	27289
Sun Apr 30 20:52:10 2023	1682902330	1	27290	27291	27289
Sun Apr 30 20:51:05 2023	1682902265	1	27290	27291	27290
Sun Apr 30 20:50:24 2023	1682902224	1	27291	27291	27290
Sun Apr 30 20:50:29 2023	1682902229	1	27291	27292	27291
Sun Apr 30 20:50:19 2023	1682902219	0	27292	27292	27292
Sun Apr 30 20:51:47 2023	1682902307	0	27293	27293	27289
Sun Apr 30 20:51:05 2023	1682902265	0	27294	27294	27294
Sun Apr 30 20:50:23 2023	1682902223	0	27295	27295	27295
Sun Apr 30 20:49:50 2023	1682902190	1	27296	27297	27295
Sun Apr 30 20:50:28 2023	1682902228	0	27299	27299	27299
Sun Apr 30 20:51:00 2023	1682902260	0	27299	27299	27298
Sun Apr 30 20:50:54 2023	1682902254	0	27299	27299	27298
Sun Apr 30 20:51:06 2023	1682902266	1	27298	27299	27288
Sun Apr 30 20:51:04 2023	1682902264	0	27299	27299	27299
Sun Apr 30 20:51:07 2023	1682902267	1	27298	27299	27298
Sun Apr 30 20:50:25 2023	1682902225	0	27299	27299	27299
Sun Apr 30 20:49:46 2023	1682902186	1	27299	27300	27299
Sun Apr 30 20:49:38 2023	1682902178	1	27299	27300	27299
Sun Apr 30 20:52:08 2023	1682902328	0	27300	27300	27300
Sun Apr 30 20:50:55 2023	1682902255	0	27300	27300	27300
Sun Apr 30 20:50:53 2023	1682902253	1	27299	27300	27289
Sun Apr 30 20:50:53 2023	1682902253	1	27299	27300	27299
Sun Apr 30 20:51:07 2023	1682902267	1	27299	27300	27299
Sun Apr 30 20:51:01 2023	1682902261	0	27300	27300	27299
Sun Apr 30 20:49:58 2023	1682902198	0	27300	27300	27299
Sun Apr 30 20:50:25 2023	1682902225	1	27299	27300	27298
Sun Apr 30 20:50:22 2023	1682902222	1	27300	27301	27300
Sun Apr 30 20:50:15 2023	1682902215	0	27306	27306	27306
Sun Apr 30 20:50:58 2023	1682902258	0	27309	27309	27308
Sun Apr 30 20:50:19 2023	1682902219	0	27309	27309	27309
Sun Apr 30 20:50:30 2023	1682902230	0	27309	27309	27309
Sun Apr 30 20:50:51 2023	1682902251	0	27309	27309	27309
Sun Apr 30 20:51:45 2023	1682902305	0	27310	27310	27310
Sun Apr 30 20:50:54 2023	1682902254	1	27309	27310	27309
Sun Apr 30 20:50:51 2023	1682902251	0	27310	27310	27310
Sun Apr 30 20:51:02 2023	1682902262	1	27309	27310	27309
Sun Apr 30 20:51:06 2023	1682902266	1	27309	27310	27308
Sun Apr 30 20:49:37 2023	1682902177	1	27309	27310	27308
Sun Apr 30 20:51:02 2023	1682902262	1	27309	27310	27309
Sun Apr 30 20:50:24 2023	1682902224	1	27309	27310	27309
Sun Apr 30 20:50:54 2023	1682902254	1	27309	27310	27308
Sun Apr 30 20:50:23 2023	1682902223	0	27313	27313	27312
Sun Apr 30 20:51:00 2023	1682902260	0	27315	27315	27313
Sun Apr 30 20:50:23 2023	1682902223	1	27315	27316	27315
Sun Apr 30 20:50:52 2023	1682902252	1	27316	27317	27316
Sun Apr 30 20:50:51 2023	1682902251	0	27319	27319	27318
Sun Apr 30 20:51:47 2023	1682902307	1	27318	27319	27307
Sun Apr 30 20:51:18 2023	1682902278	0	27319	27319	27319
Sun Apr 30 20:50:54 2023	1682902254	1	27319	27320	27319
Sun Apr 30 20:50:58 2023	1682902258	0	27320	27320	27319
Sun Apr 30 20:50:55 2023	1682902255	1	27319	27320	27319
Sun Apr 30 20:51:03 2023	1682902263	1	27319	27320	27319
Sun Apr 30 20:52:09 2023	1682902329	1	27319	27320	27318
Sun Apr 30 20:50:42 2023	1682902242	0	27320	27320	27320
Sun Apr 30 20:50:52 2023	1682902252	1	27319	27320	27319
Sun Apr 30 20:52:09 2023	1682902329	1	27319	27320	27319
Sun Apr 30 20:51:08 2023	1682902268	0	27320	27320	27318
Sun Apr 30 20:51:48 2023	1682902308	1	27319	27320	27319
Sun Apr 30 20:49:37 2023	1682902177	0	27321	27321	27320
Sun Apr 30 20:51:03 2023	1682902263	0	27321	27321	27320
Sun Apr 30 20:50:56 2023	1682902256	1	27320	27321	27320
Sun Apr 30 20:49:36 2023	1682902176	0	27321	27321	27320
Sun Apr 30 20:51:03 2023	1682902263	2	27319	27321	27319
Sun Apr 30 20:52:12 2023	1682902332	1	27322	27323	27321
Sun Apr 30 20:50:29 2023	1682902229	0	27328	27328	27311
Sun Apr 30 20:50:53 2023	1682902253	1	27328	27329	27328
Sun Apr 30 20:50:57 2023	1682902257	0	27329	27329	27329
Sun Apr 30 20:50:24 2023	1682902224	1	27329	27330	27329
Sun Apr 30 20:51:18 2023	1682902278	1	27329	27330	27329
Sun Apr 30 20:50:24 2023	1682902224	1	27329	27330	27328
Sun Apr 30 20:50:50 2023	1682902250	0	27330	27330	27329
Sun Apr 30 20:51:08 2023	1682902268	1	27330	27330	27328
Sun Apr 30 20:50:31 2023	1682902231	0	27330	27330	27330
Sun Apr 30 20:51:46 2023	1682902306	1	27330	27331	27329
Sun Apr 30 20:50:22 2023	1682902222	1	27330	27331	27329
Sun Apr 30 20:50:56 2023	1682902256	0	27332	27332	27332
Sun Apr 30 20:50:57 2023	1682902257	1	27335	27336	27335
Sun Apr 30 20:50:21 2023	1682902221	0	27339	27339	27337
Sun Apr 30 20:50:31 2023	1682902231	0	27339	27339	27338
Sun Apr 30 20:50:31 2023	1682902231	0	27339	27339	27339
Sun Apr 30 20:50:22 2023	1682902222	0	27340	27340	27338
Sun Apr 30 20:52:12 2023	1682902332	1	27339	27340	27338
Sun Apr 30 20:52:10 2023	1682902330	0	27340	27340	27340
Sun Apr 30 20:52:10 2023	1682902330	0	27340	27340	27339
Sun Apr 30 20:50:32 2023	1682902232	1	27340	27341	27340
Sun Apr 30 20:52:16 2023	1682902336	1	27340	27341	27339
Sun Apr 30 20:50:55 2023	1682902255	1	27341	27342	27341
Sun Apr 30 20:49:34 2023	1682902174	1	27343	27344	27343
Sun Apr 30 20:50:53 2023	1682902253	1	27347	27348	27347
Sun Apr 30 20:49:36 2023	1682902176	1	27347	27348	27347
Sun Apr 30 20:49:36 2023	1682902176	0	27349	27349	27349
Sun Apr 30 20:52:13 2023	1682902333	1	27348	27349	27348
Sun Apr 30 20:49:37 2023	1682902177	1	27348	27349	27348
Sun Apr 30 20:50:50 2023	1682902250	0	27349	27349	27349
Sun Apr 30 20:52:10 2023	1682902330	0	27350	27350	27349
Sun Apr 30 20:50:22 2023	1682902222	0	27350	27350	27349
Sun Apr 30 20:50:31 2023	1682902231	1	27349	27350	27349
Sun Apr 30 20:50:21 2023	1682902221	1	27349	27350	27349
Sun Apr 30 20:50:20 2023	1682902220	1	27349	27350	27349
Sun Apr 30 20:50:33 2023	1682902233	0	27350	27350	27349
Sun Apr 30 20:50:50 2023	1682902250	0	27356	27356	27356
Sun Apr 30 20:50:49 2023	1682902249	0	27359	27359	27358
Sun Apr 30 20:50:57 2023	1682902257	1	27358	27359	27358
Sun Apr 30 20:51:20 2023	1682902280	0	27359	27359	27344
Sun Apr 30 20:50:20 2023	1682902220	0	27359	27359	27359
Sun Apr 30 20:52:13 2023	1682902333	1	27359	27360	27359
Sun Apr 30 20:50:51 2023	1682902251	1	27359	27360	27359
Sun Apr 30 20:52:11 2023	1682902331	1	27359	27360	27359
Sun Apr 30 20:50:20 2023	1682902220	1	27359	27360	27359
Sun Apr 30 20:49:35 2023	1682902175	1	27359	27360	27359
Sun Apr 30 20:50:57 2023	1682902257	1	27359	27360	27359
Sun Apr 30 20:50:49 2023	1682902249	1	27360	27361	27360
Sun Apr 30 20:52:13 2023	1682902333	1	27360	27361	27360
Sun Apr 30 20:51:43 2023	1682902303	1	27361	27362	27361
Sun Apr 30 20:49:36 2023	1682902176	1	27362	27363	27362
Sun Apr 30 20:52:16 2023	1682902336	1	27365	27366	27365
Sun Apr 30 20:52:11 2023	1682902331	1	27367	27368	27366
Sun Apr 30 20:50:21 2023	1682902221	1	27368	27369	27368
Sun Apr 30 20:51:31 2023	1682902291	1	27368	27369	27368
Sun Apr 30 20:50:21 2023	1682902221	0	27369	27369	27369
Sun Apr 30 20:51:20 2023	1682902280	0	27369	27369	27368
Sun Apr 30 20:50:33 2023	1682902233	1	27368	27369	27368
Sun Apr 30 20:50:41 2023	1682902241	1	27368	27369	27367
Sun Apr 30 20:50:49 2023	1682902249	1	27369	27370	27369
Sun Apr 30 20:50:34 2023	1682902234	1	27369	27370	27369
Sun Apr 30 20:52:12 2023	1682902332	0	27370	27370	27369
Sun Apr 30 20:51:27 2023	1682902287	1	27369	27370	27369
Sun Apr 30 20:50:36 2023	1682902236	1	27369	27370	27368
Sun Apr 30 20:52:17 2023	1682902337	1	27369	27370	27369
Sun Apr 30 20:50:45 2023	1682902245	0	27372	27372	27371
Sun Apr 30 20:51:20 2023	1682902280	0	27373	27373	27373
Sun Apr 30 20:49:35 2023	1682902175	0	27373	27373	27372
