starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 21:04:32 2023	1682903072	0	397	397	351
Sun Apr 30 21:04:32 2023	1682903072	1	396	397	348
Sun Apr 30 21:04:32 2023	1682903072	1	396	397	348
Sun Apr 30 21:04:32 2023	1682903072	1	396	397	349
Sun Apr 30 21:04:31 2023	1682903071	6	391	397	391
Sun Apr 30 21:04:29 2023	1682903069	1	396	397	283
Sun Apr 30 21:04:31 2023	1682903071	0	397	397	394
Sun Apr 30 21:04:32 2023	1682903072	0	398	398	286
Sun Apr 30 21:04:32 2023	1682903072	1	397	398	288
Sun Apr 30 21:04:31 2023	1682903071	0	398	398	354
Sun Apr 30 21:04:32 2023	1682903072	1	397	398	352
Sun Apr 30 21:04:32 2023	1682903072	1	397	398	346
Sun Apr 30 21:04:32 2023	1682903072	1	397	398	377
Sun Apr 30 21:04:29 2023	1682903069	1	397	398	286
Sun Apr 30 21:04:31 2023	1682903071	1	397	398	384
Sun Apr 30 21:04:29 2023	1682903069	2	397	399	275
Sun Apr 30 21:04:31 2023	1682903071	1	398	399	397
Sun Apr 30 21:04:30 2023	1682903070	1	399	400	334
Sun Apr 30 21:04:31 2023	1682903071	1	399	400	385
Sun Apr 30 21:04:31 2023	1682903071	1	399	400	383
Sun Apr 30 21:04:30 2023	1682903070	1	400	401	332
Sun Apr 30 21:04:31 2023	1682903071	2	400	402	328
Sun Apr 30 21:04:32 2023	1682903072	1	401	402	333
Sun Apr 30 21:04:30 2023	1682903070	1	401	402	344
Sun Apr 30 21:04:29 2023	1682903069	1	402	403	293
Sun Apr 30 21:04:29 2023	1682903069	1	402	403	283
Sun Apr 30 21:04:32 2023	1682903072	1	402	403	381
Sun Apr 30 21:04:31 2023	1682903071	1	402	403	399
Sun Apr 30 21:04:30 2023	1682903070	1	402	403	331
Sun Apr 30 21:04:31 2023	1682903071	1	402	403	389
Sun Apr 30 21:04:30 2023	1682903070	1	402	403	350
Sun Apr 30 21:04:29 2023	1682903069	0	404	404	284
Sun Apr 30 21:04:31 2023	1682903071	1	403	404	330
Sun Apr 30 21:04:31 2023	1682903071	1	403	404	321
Sun Apr 30 21:04:30 2023	1682903070	2	402	404	322
Sun Apr 30 21:04:30 2023	1682903070	2	402	404	338
Sun Apr 30 21:04:32 2023	1682903072	0	404	404	340
Sun Apr 30 21:04:31 2023	1682903071	2	402	404	394
Sun Apr 30 21:04:30 2023	1682903070	1	403	404	332
Sun Apr 30 21:04:30 2023	1682903070	1	404	405	335
Sun Apr 30 21:04:30 2023	1682903070	1	404	405	338
Sun Apr 30 21:04:30 2023	1682903070	0	406	406	333
Sun Apr 30 21:04:30 2023	1682903070	0	406	406	330
Sun Apr 30 21:04:30 2023	1682903070	2	404	406	340
Sun Apr 30 21:04:32 2023	1682903072	1	405	406	340
Sun Apr 30 21:04:30 2023	1682903070	0	406	406	360
Sun Apr 30 21:04:30 2023	1682903070	1	405	406	336
Sun Apr 30 21:04:31 2023	1682903071	1	405	406	396
Sun Apr 30 21:04:30 2023	1682903070	1	405	406	333
Sun Apr 30 21:04:30 2023	1682903070	1	405	406	334
Sun Apr 30 21:04:30 2023	1682903070	2	404	406	322
Sun Apr 30 21:04:30 2023	1682903070	1	405	406	321
Sun Apr 30 21:04:30 2023	1682903070	1	405	406	343
Sun Apr 30 21:04:30 2023	1682903070	1	405	406	329
Sun Apr 30 21:04:30 2023	1682903070	1	405	406	333
Sun Apr 30 21:04:30 2023	1682903070	1	405	406	331
Sun Apr 30 21:04:30 2023	1682903070	1	405	406	332
Sun Apr 30 21:04:30 2023	1682903070	1	405	406	335
Sun Apr 30 21:04:30 2023	1682903070	1	406	407	343
Sun Apr 30 21:04:32 2023	1682903072	1	406	407	346
Sun Apr 30 21:04:30 2023	1682903070	1	406	407	363
Sun Apr 30 21:04:30 2023	1682903070	1	406	407	341
Sun Apr 30 21:04:30 2023	1682903070	1	406	407	343
Sun Apr 30 21:04:30 2023	1682903070	0	407	407	328
Sun Apr 30 21:04:30 2023	1682903070	1	406	407	340
Sun Apr 30 21:04:30 2023	1682903070	0	407	407	318
Sun Apr 30 21:04:30 2023	1682903070	1	406	407	353
Sun Apr 30 21:04:30 2023	1682903070	2	406	408	329
Sun Apr 30 21:04:31 2023	1682903071	0	409	409	338
Sun Apr 30 21:04:30 2023	1682903070	1	408	409	354
Sun Apr 30 21:04:31 2023	1682903071	2	408	410	366
Sun Apr 30 21:04:30 2023	1682903070	1	409	410	357
Sun Apr 30 21:04:30 2023	1682903070	1	410	411	339
Sun Apr 30 21:04:32 2023	1682903072	2	411	413	306
Sun Apr 30 21:04:30 2023	1682903070	0	415	415	345
Sun Apr 30 21:04:30 2023	1682903070	1	414	415	341
Sun Apr 30 21:04:31 2023	1682903071	3	413	416	328
Sun Apr 30 21:04:29 2023	1682903069	1	416	417	301
Sun Apr 30 21:04:30 2023	1682903070	0	418	418	350
Sun Apr 30 21:04:30 2023	1682903070	1	419	420	356
Sun Apr 30 21:04:30 2023	1682903070	0	420	420	352
Sun Apr 30 21:04:30 2023	1682903070	0	420	420	356
Sun Apr 30 21:04:32 2023	1682903072	1	422	423	363
Sun Apr 30 21:04:32 2023	1682903072	1	422	423	365
Sun Apr 30 21:04:30 2023	1682903070	1	422	423	361
Sun Apr 30 21:04:31 2023	1682903071	1	424	425	401
Sun Apr 30 21:04:31 2023	1682903071	1	424	425	401
Sun Apr 30 21:04:31 2023	1682903071	1	424	425	394
Sun Apr 30 21:04:31 2023	1682903071	0	425	425	397
Sun Apr 30 21:04:31 2023	1682903071	0	425	425	418
Sun Apr 30 21:04:30 2023	1682903070	0	426	426	354
Sun Apr 30 21:04:30 2023	1682903070	1	425	426	337
Sun Apr 30 21:04:30 2023	1682903070	1	426	427	368
Sun Apr 30 21:04:30 2023	1682903070	1	426	427	361
Sun Apr 30 21:04:30 2023	1682903070	1	426	427	354
Sun Apr 30 21:04:30 2023	1682903070	1	426	427	350
Sun Apr 30 21:04:31 2023	1682903071	0	428	428	342
Sun Apr 30 21:04:31 2023	1682903071	1	427	428	395
Sun Apr 30 21:04:31 2023	1682903071	0	428	428	425
Sun Apr 30 21:04:31 2023	1682903071	1	427	428	423
Sun Apr 30 21:04:32 2023	1682903072	8	427	435	322
Sun Apr 30 21:04:32 2023	1682903072	1	434	435	330
Sun Apr 30 21:04:31 2023	1682903071	1	435	436	426
Sun Apr 30 21:04:31 2023	1682903071	1	439	440	378
Sun Apr 30 21:04:32 2023	1682903072	0	440	440	337
Sun Apr 30 21:04:32 2023	1682903072	1	439	440	404
Sun Apr 30 21:04:31 2023	1682903071	1	440	441	380
Sun Apr 30 21:04:31 2023	1682903071	1	440	441	432
Sun Apr 30 21:04:32 2023	1682903072	1	440	441	364
Sun Apr 30 21:04:31 2023	1682903071	2	443	445	424
Sun Apr 30 21:04:31 2023	1682903071	3	448	451	425
Sun Apr 30 21:04:31 2023	1682903071	3	448	451	404
Sun Apr 30 21:04:29 2023	1682903069	1	450	451	330
Sun Apr 30 21:04:29 2023	1682903069	1	450	451	349
Sun Apr 30 21:04:31 2023	1682903071	0	452	452	431
Sun Apr 30 21:04:31 2023	1682903071	1	453	454	415
Sun Apr 30 21:04:31 2023	1682903071	1	454	455	409
Sun Apr 30 21:04:31 2023	1682903071	1	454	455	415
Sun Apr 30 21:04:31 2023	1682903071	1	455	456	412
Sun Apr 30 21:04:31 2023	1682903071	1	455	456	413
Sun Apr 30 21:04:32 2023	1682903072	0	457	457	422
Sun Apr 30 21:04:32 2023	1682903072	1	456	457	420
Sun Apr 30 21:04:32 2023	1682903072	0	460	460	359
Sun Apr 30 21:04:31 2023	1682903071	3	460	463	421
Sun Apr 30 21:04:31 2023	1682903071	1	465	466	430
Sun Apr 30 21:04:31 2023	1682903071	0	466	466	435
Sun Apr 30 21:04:31 2023	1682903071	2	464	466	433
Sun Apr 30 21:04:31 2023	1682903071	1	466	467	428
Sun Apr 30 21:04:32 2023	1682903072	0	471	471	440
Sun Apr 30 21:04:31 2023	1682903071	5	471	476	436
Sun Apr 30 21:04:30 2023	1682903070	1	482	483	363
Sun Apr 30 21:04:31 2023	1682903071	1	484	485	430
Sun Apr 30 21:04:32 2023	1682903072	1	484	485	454
Sun Apr 30 21:04:31 2023	1682903071	1	485	486	433
Sun Apr 30 21:04:31 2023	1682903071	2	486	488	459
Sun Apr 30 21:04:31 2023	1682903071	1	487	489	472
Sun Apr 30 21:04:31 2023	1682903071	1	488	489	457
Sun Apr 30 21:04:31 2023	1682903071	0	491	491	437
Sun Apr 30 21:04:31 2023	1682903071	0	492	492	452
Sun Apr 30 21:04:32 2023	1682903072	1	494	495	395
Sun Apr 30 21:04:31 2023	1682903071	1	495	496	474
Sun Apr 30 21:04:31 2023	1682903071	1	506	507	480
Sun Apr 30 21:04:32 2023	1682903072	0	512	512	413
Sun Apr 30 21:04:31 2023	1682903071	26	497	523	478
Sun Apr 30 21:04:31 2023	1682903071	1	526	527	508
Sun Apr 30 21:04:31 2023	1682903071	0	535	535	510
Sun Apr 30 21:04:31 2023	1682903071	1	538	539	511
Sun Apr 30 21:04:31 2023	1682903071	1	629	630	559
