starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 20:57:07 2023	1682902627	1	27289	27290	27289
Sun Apr 30 20:59:05 2023	1682902745	1	27289	27290	27289
Sun Apr 30 20:58:46 2023	1682902726	1	27289	27290	27289
Sun Apr 30 20:56:03 2023	1682902563	1	27289	27290	27289
Sun Apr 30 20:55:56 2023	1682902556	1	27290	27291	27290
Sun Apr 30 20:57:07 2023	1682902627	1	27290	27291	27289
Sun Apr 30 20:56:02 2023	1682902562	1	27290	27291	27290
Sun Apr 30 20:58:58 2023	1682902738	4	27289	27293	27289
Sun Apr 30 20:55:56 2023	1682902556	1	27292	27293	27292
Sun Apr 30 20:59:27 2023	1682902767	0	27293	27293	27292
Sun Apr 30 20:57:02 2023	1682902622	0	27293	27293	27293
Sun Apr 30 20:57:34 2023	1682902654	1	27294	27294	27293
Sun Apr 30 20:57:37 2023	1682902657	0	27295	27295	27295
Sun Apr 30 20:58:55 2023	1682902735	0	27296	27296	27296
Sun Apr 30 20:56:14 2023	1682902574	1	27295	27296	27295
Sun Apr 30 20:56:38 2023	1682902598	1	27296	27297	27296
Sun Apr 30 20:59:27 2023	1682902767	0	27298	27298	27298
Sun Apr 30 20:57:55 2023	1682902675	0	27298	27298	27297
Sun Apr 30 20:55:59 2023	1682902559	1	27297	27298	27297
Sun Apr 30 20:58:48 2023	1682902728	1	27298	27299	27298
